time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
107,42,2,20,228.14,100,306.81,67
107,43,2,6,194.87,85,271.8,50
107,44,2,17,189.79,83,260.43,78
107,45,4,8,73.87,67,62.23,40
107,46,4,17,31.01,28,25.36,23
107,47,4,12,35.51,32,30.81,17
107,48,11,14,23.06,17,18.98,14
107,49,11,17,9.85,7,8.26,7
107,50,11,6,93.78,71,78.15,60
107,51,11,2,2.44,2,2.03,2
107,52,11,8,9.28,7,7.81,4
107,53,6,5,30.38,14,26.78,10
107,54,6,11,15.61,7,13.53,6
107,55,6,5,209.04,94,187.15,89
107,56,11,18,89.65,58,72.71,55
107,57,11,6,1.28,1,1.14,1
107,58,11,8,145.93,94,129.15,86
107,59,11,1,1.92,1,1.67,1
107,60,11,20,342.73,90,296.11,67
108,1,11,16,58.36,35,50.68,31
108,2,11,10,46.83,28,37.84,19
108,3,11,18,98.99,59,88.45,33
108,4,11,3,137.79,82,119.07,46
108,5,4,17,41.17,84,33.06,66
108,6,4,11,31,63,27.2,57
108,7,4,19,26.21,53,21.14,51
108,8,11,1,1.26,2,1.12,2
108,9,11,3,40.51,69,36.24,48
108,10,11,10,45.53,77,37.79,61
108,11,11,7,16.75,28,14.64,22
108,12,11,3,41.65,71,37.32,38
108,13,6,20,97.68,99,82.56,58
108,14,6,13,32.2,33,27.42,28
108,15,6,3,82.71,84,68.17,46
108,16,11,20,58.34,85,46.78,57
108,17,11,15,64.59,94,54.41,84
108,18,11,10,9.58,14,8.4,10
108,19,11,8,19.09,28,16.32,23
108,20,11,14,52.15,31,45.62,19
108,21,11,12,93.8,37,75.62,31
108,22,11,12,179.8,71,143.88,44
108,23,11,18,123.51,49,103.55,24
108,24,11,14,225.16,89,192.87,58
108,25,4,7,62.02,84,53.12,80
108,26,4,1,14.36,20,12.87,17
108,27,4,20,44.13,60,36.46,34
108,28,11,18,35.18,40,30.09,38
108,29,11,14,1.1,1,0.94,1
108,30,11,16,73.28,83,63.69,79
108,31,11,7,68.43,77,57.45,53
108,32,11,2,85.45,97,72.72,57
108,33,6,15,146.02,98,131.4,54
108,34,6,11,29.84,20,25.64,11
108,35,6,11,64.7,44,52.98,32
108,36,11,11,57.69,56,48.3,35
108,37,11,7,59.44,57,52.25,49
108,38,11,3,66.72,64,58.97,40
108,39,11,1,2.07,2,1.79,1
108,40,11,9,19.19,8,17.03,7
108,41,11,2,300.53,79,251.04,70
108,42,11,1,1.2,0,1.05,0
108,43,11,9,163.56,43,137.5,36
108,44,11,8,83.27,22,72.23,21
108,45,4,16,10.73,10,9.34,9
108,46,4,13,7.21,7,6.35,3
108,47,4,12,54.84,50,44.69,45
108,48,11,11,131.02,99,108.83,88
108,49,11,11,87.69,66,72.82,47
108,50,11,10,67.85,51,57.29,45
108,51,11,5,4.03,3,3.43,3
108,52,11,1,80.7,61,64.98,45
108,53,6,5,152.21,68,134.5,46
108,54,6,6,34.25,15,28.26,9
108,55,6,16,196.26,88,170.42,87
108,56,11,7,49.3,32,42.46,22
108,57,11,3,154.25,99,130.95,96
108,58,11,5,49.02,32,43.31,19
108,59,11,13,55.66,36,49.65,20
108,60,11,19,288.47,76,232.63,63
109,1,11,1,81.71,48,67.05,39
109,2,11,5,55.88,33,48.29,24
109,3,11,17,168.04,99,139.78,66
109,4,11,10,125.11,74,108.82,52
109,5,4,6,8.62,18,7.68,11
109,6,4,16,18.34,37,15.53,31
109,7,4,10,45.69,93,38.01,70
109,8,11,3,45.6,77,39.1,55
109,9,11,7,1.64,3,1.35,2
109,10,11,18,53.84,91,43.27,83
109,11,11,4,33.22,56,29.8,45
109,12,11,5,38.79,66,34.76,64
109,13,6,13,30.51,31,26.41,22
109,14,6,14,21.1,21,17.63,20
109,15,6,1,98.64,100,79.74,76
109,16,11,11,21.86,32,19.41,29
109,17,11,3,39.25,57,33.02,38
109,18,11,4,61.93,90,50.51,55
109,19,11,14,68.41,99,56.76,58
109,20,11,7,5.05,3,4.09,3
109,21,11,4,28.06,11,23.78,7
109,22,11,13,65.3,26,55.05,18
109,23,11,9,70.28,28,61.32,18
109,24,11,20,169.64,67,136.57,60
109,25,4,17,56.17,76,45.93,50
109,26,4,16,33.24,45,27.03,32
109,27,4,7,2.23,3,1.93,3
109,28,11,1,2.31,3,1.91,2
109,29,11,14,83.18,94,67.27,48
109,30,11,17,61.74,70,51.62,43
109,31,11,3,33.06,37,28.01,36
109,32,11,9,6.56,7,5.42,6
109,33,6,11,126.59,85,104.72,46
109,34,6,6,56.64,38,47.16,25
109,35,6,1,53.53,36,46.97,32
109,36,11,11,5.96,6,4.96,4
109,37,11,13,10.57,10,9.38,6
109,38,11,17,26.93,26,22.51,20
109,39,11,17,36.71,35,31.89,30
109,40,11,17,36.43,14,30.49,8
109,41,11,3,352.8,93,314.85,60
109,42,11,12,362.14,95,312.18,52
109,43,11,3,144.88,38,118.94,29
109,44,11,10,85.96,23,71.91,13
109,45,4,16,58.89,53,50.65,53
109,46,4,2,0.27,0,0.24,0
109,47,4,3,104.45,95,93.27,72
109,48,11,20,33.78,25,28.32,14
109,49,11,3,44.23,33,36.05,29
109,50,11,10,108.23,82,86.98,66
109,51,11,20,30.14,23,24.86,19
109,52,11,18,22.74,17,19.56,11
109,53,6,19,175.38,79,146.17,63
109,54,6,9,138.54,62,113.94,33
109,55,6,19,202.85,91,173.62,75
109,56,11,4,92.79,60,74.79,49
109,57,11,10,40.75,26,35.56,14
109,58,11,20,20.61,13,17.25,11
109,59,11,5,17.66,11,14.2,7
109,60,11,15,343.1,90,297.34,65
110,1,11,19,2.46,1,2.13,1
110,2,11,17,75.78,45,65.34,37
110,3,11,11,94.43,56,81.94,43
110,4,11,10,66.56,39,56.53,38
110,5,4,14,7.29,15,6.16,10
110,6,4,10,9.12,19,7.57,12
110,7,4,12,17.21,35,13.99,32
110,8,11,17,7.42,13,6.22,8
110,9,11,16,19.43,33,17.02,22
110,10,11,19,58.64,99,51.69,80
110,11,11,1,14.28,24,11.46,17
110,12,11,15,19.83,34,17.63,33
110,13,6,2,44.98,45,37.33,44
110,14,6,13,98.98,100,83.54,87
110,15,6,20,6.21,6,5.47,6
110,16,11,6,52.04,75,46.8,62
110,17,11,7,26.81,39,22.45,32
110,18,11,8,7.73,11,6.33,7
110,19,11,13,44.38,64,35.75,47
110,20,11,2,70.86,42,58.76,34
110,21,11,4,63.71,25,56.34,21
110,22,11,13,237.22,94,192.37,55
110,23,11,7,224.69,89,190.1,48
110,24,11,6,85.29,34,71.42,21
110,25,4,15,47.71,65,42.4,41
110,26,4,13,41.21,56,36.6,31
110,27,4,5,71.15,97,61.35,63
110,28,11,2,29.4,33,25.71,24
110,29,11,1,49.81,56,43.05,36
110,30,11,4,4.6,5,4.06,3
110,31,11,14,9.83,11,7.87,10
110,32,11,17,53.56,61,47.95,48
110,33,6,19,67.41,45,57.32,45
110,34,6,3,17.84,12,14.84,7
110,35,6,2,4.11,3,3.33,2
110,36,11,9,84.28,81,74.85,79
110,37,11,4,21.76,21,19.54,16
110,38,11,14,24.7,24,21.98,20
110,39,11,13,90.87,88,76.59,75
110,40,11,12,65.23,26,52.87,20
110,41,11,6,94.66,25,84.14,13
110,42,11,15,147.3,39,123.28,26
110,43,11,9,59.04,16,50.47,15
110,44,11,13,105.08,28,84.76,16
110,45,4,12,52.76,48,42.29,40
110,46,4,2,67.66,61,59.98,48
110,47,4,11,27.36,25,23.39,22
110,48,11,17,6.38,5,5.16,3
110,49,11,8,126.65,95,105.85,76
110,50,11,6,84.02,63,69.87,33
110,51,11,5,94.54,71,79.35,66
110,52,11,10,132.27,100,114.32,52
110,53,6,6,76.66,34,65.21,25
110,54,6,12,36.05,16,29.68,11
110,55,6,10,118.86,53,99.41,44
110,56,11,9,131.57,85,113.5,71
110,57,11,20,87.31,56,77.28,50
110,58,11,1,20.16,13,17.89,11
110,59,11,1,105.03,68,87.84,42
110,60,11,12,261.89,69,229.16,62
111,1,11,1,12.44,7,10.32,6
111,2,11,20,92.87,55,74.8,44
111,3,11,16,69.87,41,60.23,39
111,4,11,12,25.68,15,21.67,14
111,5,11,7,13.56,28,11.57,16
111,6,11,3,26.95,55,21.61,52
111,7,11,12,7.11,15,5.71,11
111,8,11,7,50.32,85,44.99,69
111,9,11,7,9.74,17,8.69,13
111,10,11,13,22.83,39,18.97,30
111,11,11,10,28.34,48,23.05,24
111,12,11,8,15.74,27,13.73,19
111,13,6,4,79.49,80,68.31,79
111,14,6,9,44.67,45,37.67,32
111,15,6,6,74.67,75,65.64,41
111,16,11,2,53.61,78,43.26,64
111,17,11,12,21.71,31,18.75,22
111,18,11,2,22.12,32,19.28,27
111,19,11,2,16.03,23,13.73,12
111,20,11,7,168.03,99,143.84,75
111,21,11,6,126,50,101.63,33
111,22,11,4,26.69,11,23.58,8
111,23,11,18,84.19,33,73.33,25
111,24,11,14,251.95,99,205.69,88
111,25,11,20,73.22,100,65.81,99
111,26,11,2,39.22,53,32.73,27
111,27,11,5,18.53,25,16.11,19
111,28,11,12,2.68,3,2.3,3
111,29,11,20,60.39,68,54.05,61
111,30,11,1,44.83,51,40.26,27
111,31,11,16,62.63,71,51.29,44
111,32,11,12,10.12,11,8.6,11
111,33,6,9,114.66,77,97.66,75
111,34,6,19,102.13,69,88.66,53
111,35,6,20,65.44,44,55.28,26
111,36,11,13,31.53,30,27.64,18
111,37,11,11,0.78,1,0.64,1
111,38,11,9,56.77,55,47.1,53
111,39,11,5,34.76,34,28.67,19
111,40,11,3,89.06,35,71.39,25
111,41,11,15,227.07,60,198.12,48
111,42,11,6,32.83,9,27.89,5
111,43,11,10,311.69,82,280,43
111,44,11,2,74.76,20,66.44,19
111,45,11,13,56,51,48.66,33
111,46,11,3,58.81,53,47.31,37
111,47,11,7,1.53,1,1.35,1
111,48,11,14,10.09,8,8.47,7
111,49,11,6,55.28,42,47.73,36
111,50,11,1,30.11,23,26.73,11
111,51,11,8,42.63,32,34.88,21
111,52,11,5,51.96,39,42.84,31
111,53,6,2,35.25,16,29.03,13
111,54,6,6,162.42,73,143.53,38
111,55,6,19,157.88,71,132.91,51
111,56,11,1,85.93,55,69.89,34
111,57,11,17,97.32,63,86.17,50
111,58,11,19,60.23,39,52.6,34
111,59,11,15,48.55,31,42.89,29
111,60,11,18,377.44,99,332.32,96
112,1,11,17,9.24,5,7.91,4
112,2,11,4,75.69,45,68.04,36
112,3,11,4,41.18,24,34.92,14
112,4,11,2,97.87,58,79.12,54
112,5,11,9,43.26,88,38.04,83
112,6,11,13,12.62,26,10.6,21
112,7,11,19,47.99,98,38.48,71
112,8,11,19,35.51,60,29.06,56
112,9,11,14,38.05,64,31.21,48
112,10,11,5,1.98,3,1.62,2
112,11,11,7,1.98,3,1.68,2
112,12,11,3,7.91,13,6.39,13
112,13,6,11,97.59,99,87.13,74
112,14,6,9,79.46,80,66.83,53
112,15,6,8,48.29,49,39.84,35
112,16,11,4,1.96,3,1.71,2
112,17,11,12,63.54,92,56.48,64
112,18,11,13,27.42,40,23.44,34
112,19,11,6,2.47,4,2.22,3
112,20,11,9,127.79,76,107.95,48
112,21,11,18,5.17,2,4.2,2
112,22,11,4,124.44,49,100.69,47
112,23,11,6,141.25,56,114.65,34
112,24,11,17,147.23,58,131.94,33
112,25,11,10,47.57,65,42.56,35
112,26,11,4,13.95,19,11.77,12
112,27,11,18,46.32,63,39.33,56
112,28,11,13,18.07,20,15.96,19
112,29,11,16,88.17,100,74.83,71
112,30,11,6,46.03,52,40.84,46
112,31,11,10,79.86,90,69.6,69
112,32,11,1,27.39,31,23.88,20
112,33,6,12,96.26,65,78.79,40
112,34,6,3,106.77,72,92.61,44
112,35,6,10,6.18,4,5.28,2
112,36,11,12,78.37,76,64.72,50
112,37,11,18,6.42,6,5.71,3
112,38,11,18,102.19,99,82.17,59
112,39,11,3,3.7,4,3.14,2
112,40,11,3,221.43,87,190.28,75
112,41,11,19,142.42,37,122.74,22
112,42,11,20,98.68,26,84.6,18
112,43,11,19,92.37,24,74.34,22
112,44,11,10,53.68,14,44.68,14
112,45,11,20,76.54,69,66.86,53
112,46,11,20,108.3,98,89.93,60
112,47,11,4,4.98,5,4.42,4
112,48,11,4,73.49,55,60.68,34
112,49,11,5,61.21,46,49.41,43
112,50,11,1,130.28,98,115.05,70
112,51,11,8,21.73,16,18.31,10
112,52,11,12,55.47,42,46.65,27
112,53,6,8,130.95,59,110.13,57
112,54,6,6,159.9,72,138.77,64
112,55,6,14,162.43,73,140.87,60
112,56,11,9,149.62,96,130.63,55
112,57,11,10,141.44,91,115.28,90
112,58,11,1,127.16,82,107.6,48
112,59,11,3,3.69,2,3.06,1
112,60,11,2,289.21,76,251.59,41
113,1,11,9,123.96,73,104.76,48
113,2,11,16,152.02,90,134.5,60
113,3,11,16,56.8,34,49.49,19
113,4,11,8,127.36,75,109.95,73
113,5,11,19,19.29,39,17.35,38
113,6,11,6,11.19,23,9.68,13
113,7,11,19,1.34,3,1.2,2
113,8,11,1,13.1,22,10.85,15
113,9,11,15,45.16,77,37.99,51
113,10,11,14,35.57,60,28.91,40
113,11,11,4,30.21,51,26.61,34
113,12,11,16,46.08,78,39.18,77
113,13,6,16,54.22,55,46.69,49
113,14,6,7,89.89,91,73.73,82
113,15,6,4,44.68,45,38.83,24
113,16,11,10,67.51,98,58.3,77
113,17,11,13,64.2,93,54.42,91
113,18,11,3,6.08,9,5.06,8
113,19,11,8,43.82,64,37.97,45
113,20,11,2,79.06,47,63.34,39
113,21,11,12,153.67,61,125.97,41
113,22,11,1,135.55,53,114.21,32
113,23,11,15,136,54,110.68,46
113,24,11,3,213.38,84,186.95,70
113,25,11,7,7,10,5.93,9
113,26,11,19,37.01,50,30.7,30
113,27,11,17,37.48,51,31.84,38
113,28,11,15,75.03,85,61,65
113,29,11,2,16.02,18,14.31,10
113,30,11,7,51.52,58,43.42,39
113,31,11,11,31,35,26.93,19
113,32,11,13,55.33,63,48.91,44
113,33,6,5,141.57,95,119.09,48
113,34,6,4,26.71,18,23.7,10
113,35,6,18,141.13,95,124.95,60
113,36,11,13,96.53,93,81.16,60
113,37,11,6,41.74,40,35.16,28
113,38,11,11,53.32,52,42.76,39
113,39,11,2,88.07,85,71.81,71
113,40,11,20,43.05,17,38.33,16
113,41,11,12,260.9,69,223.55,64
113,42,11,15,108.71,29,91.24,24
113,43,11,2,345.15,91,288.58,50
113,44,11,12,313.62,82,279.3,73
113,45,11,12,78.15,71,67.93,39
113,46,11,6,16.5,15,14.44,13
113,47,11,15,87.25,79,78.28,76
113,48,11,1,75.86,57,65.08,38
113,49,11,17,109.16,82,96.28,64
113,50,11,2,89.97,68,76.7,40
113,51,11,1,14.4,11,12.36,11
113,52,11,1,96.02,72,85.16,71
113,53,6,12,156.18,70,133.7,66
113,54,6,4,177.58,80,154.51,75
113,55,6,4,80.59,36,71.14,22
113,56,11,20,110.86,71,92.85,70
113,57,11,13,34.17,22,29.61,11
113,58,11,16,62.82,40,55.02,21
113,59,11,15,93.77,60,79.04,54
113,60,11,15,182.73,48,154.41,43
114,1,11,2,96.83,57,84.86,45
114,2,11,18,35.48,21,31.53,16
114,3,11,8,130.41,77,109.88,53
114,4,11,4,81.03,48,69.66,43
114,5,11,3,43.78,89,35.03,82
114,6,11,4,21.59,44,18.58,31
114,7,11,1,17.36,35,14.28,26
114,8,11,19,20.65,35,18.28,31
114,9,11,5,18.97,32,16.72,22
114,10,11,9,30.7,52,24.66,47
114,11,11,12,17.89,30,15.01,28
114,12,11,13,14.22,24,12.17,20
114,13,6,13,54.75,55,49.16,34
114,14,6,15,64.9,66,55.24,54
114,15,6,14,22.91,23,19.71,20
114,16,11,5,40.38,59,32.72,51
114,17,11,7,43.18,63,36.89,54
114,18,11,20,13.89,20,11.43,15
114,19,11,1,3.9,6,3.45,3
114,20,11,2,29.21,17,25.94,13
114,21,11,20,242.33,96,195.41,67
114,22,11,5,48.66,19,41.53,15
114,23,11,5,1.02,0,0.89,0
114,24,11,13,204.57,81,178.1,51
114,25,11,6,7.28,10,6.52,5
114,26,11,12,47.57,65,40.2,38
114,27,11,6,1.95,3,1.72,2
114,28,11,16,58.2,66,49.7,40
114,29,11,11,13.06,15,11.65,12
114,30,11,16,63.42,72,51.94,67
114,31,11,20,79.29,90,69.15,75
114,32,11,16,58.33,66,47.62,36
114,33,6,20,53.18,36,46.81,35
114,34,6,16,51.99,35,45.87,23
114,35,6,17,144.89,98,119.23,60
114,36,11,4,64.27,62,54.3,48
114,37,11,1,77.4,75,67.24,62
114,38,11,20,54.04,52,44.58,32
114,39,11,16,72.04,70,58.22,59
114,40,11,4,125.63,50,110.44,38
114,41,11,8,285.74,75,236.24,57
114,42,11,7,71.45,19,58.68,13
114,43,11,15,2.27,1,1.92,0
114,44,11,6,169.71,45,137.7,36
114,45,11,6,96.5,88,83.89,86
114,46,11,7,61.67,56,55.22,49
114,47,11,1,34.93,32,31.43,27
114,48,11,20,72.48,55,61.05,53
114,49,11,12,10.71,8,9.58,5
114,50,11,16,14.15,11,12.48,6
114,51,11,14,81.23,61,68.18,31
114,52,11,6,29.92,23,26.61,20
114,53,6,18,96.34,43,84.8,39
114,54,6,13,215.42,97,183.82,74
114,55,6,18,99.17,45,85.84,43
114,56,11,20,18.32,12,15.83,8
114,57,11,15,114.62,74,98.01,46
114,58,11,20,111.57,72,94.47,42
114,59,11,17,59.88,39,53.21,38
114,60,11,15,298.38,78,257.93,72
115,1,11,14,70.45,42,61.98,36
115,2,11,20,164.28,97,145.37,63
115,3,11,4,150.06,89,126.27,48
115,4,11,15,140.32,83,113.4,67
115,5,11,7,28.54,58,24.46,56
115,6,11,2,7.82,16,6.94,12
115,7,11,3,0.82,2,0.69,1
115,8,11,16,37.92,64,31.42,60
115,9,11,3,16.88,29,13.77,19
115,10,11,15,12.34,21,10.07,18
115,11,11,10,41.63,71,35.69,56
115,12,11,7,42.42,72,37.93,54
115,13,6,13,53.28,54,45.35,29
115,14,6,11,51.04,52,45.63,27
115,15,6,17,75.09,76,65.66,60
115,16,11,13,2.95,4,2.45,3
115,17,11,16,56.58,82,49.73,49
115,18,11,18,13.93,20,11.26,18
115,19,11,1,40.13,58,34.54,55
115,20,11,13,131.81,78,110.9,61
115,21,11,18,111.04,44,98.51,42
115,22,11,5,16.79,7,14.16,6
115,23,11,16,54.93,22,45.7,12
115,24,11,17,160.18,63,137.99,50
115,25,11,1,38.48,52,34.03,36
115,26,11,18,65.55,89,58.93,52
115,27,11,19,3.55,5,2.86,4
115,28,11,13,21.14,24,17.48,15
115,29,11,15,56.35,64,47.31,56
115,30,11,16,58.3,66,49.85,54
115,31,11,4,60.44,68,52.01,42
115,32,11,19,63.14,71,52.02,48
115,33,6,19,8.39,6,6.95,6
115,34,6,14,137.29,92,118.76,85
115,35,6,9,88.81,60,78.25,54
115,36,11,6,74.77,72,65.72,55
115,37,11,8,94.84,92,78.42,84
115,38,11,19,35.11,34,29.73,17
115,39,11,16,26.47,26,23.33,22
115,40,11,6,83.47,33,67.26,30
115,41,11,17,80.17,21,68.97,11
115,42,11,1,163.2,43,132.1,39
115,43,11,8,240.29,63,206.09,45
115,44,11,6,124.2,33,101.68,19
115,45,11,19,61.35,56,50.81,41
115,46,11,8,8.72,8,7.11,4
115,47,11,19,33.81,31,30.05,22
115,48,11,10,88.72,67,72.68,53
115,49,11,15,26.1,20,21.7,18
115,50,11,16,65.02,49,53.4,46
115,51,11,14,60.9,46,49.02,26
115,52,11,2,98.02,74,80.48,59
115,53,6,9,212.11,95,171.96,70
115,54,6,12,125.69,56,107.82,38
115,55,6,16,193.98,87,164.46,81
115,56,11,15,126.61,82,107.5,80
115,57,11,20,98.32,63,85.87,48
115,58,11,8,41.16,27,35.71,19
115,59,11,19,152.64,98,136.9,63
115,60,11,19,319.14,84,265.42,63
116,1,11,14,32.5,19,28.51,10
116,2,11,5,115.77,69,95.87,67
116,3,11,20,124.05,73,102.72,45
116,4,11,18,147.16,87,129.41,83
116,5,11,14,23.16,47,18.9,30
116,6,11,7,18.04,37,15.98,21
116,7,11,2,19.93,41,16.59,29
116,8,11,20,51.1,87,40.91,54
116,9,11,6,28.37,48,25.23,26
116,10,11,10,47.31,80,41.6,61
116,11,11,2,45.75,78,40.94,54
116,12,11,12,38.32,65,33,59
116,13,6,16,74.79,76,66.63,73
116,14,6,6,53.52,54,46.64,30
116,15,6,2,80.02,81,64.19,47
116,16,11,1,25.53,37,21.09,25
116,17,11,14,59.82,87,48.83,64
116,18,11,1,12.93,19,11.09,16
116,19,11,20,24.52,36,21.73,28
116,20,11,13,79.96,47,67.7,46
116,21,11,11,93.26,37,82.94,24
116,22,11,6,2.62,1,2.26,1
116,23,11,6,253.09,100,225.55,87
116,24,11,4,168.82,67,141.51,36
116,25,11,17,20.5,28,18.3,24
116,26,11,14,61.25,83,49.25,45
116,27,11,5,52.43,71,46.36,41
116,28,11,13,24.72,28,21.9,19
116,29,11,3,59.75,68,51.7,53
116,30,11,10,62.41,71,55.75,57
116,31,11,4,84.57,96,73.49,70
116,32,11,4,4.55,5,3.85,4
116,33,6,18,141.97,96,116.1,94
116,34,6,17,96.87,65,78.84,43
116,35,6,11,83.09,56,68.78,36
116,36,11,11,37.1,36,32.37,24
116,37,11,10,63.11,61,56.55,57
116,38,11,20,23.91,23,19.41,17
116,39,11,17,41.82,40,36.73,25
116,40,11,4,200.19,79,172.63,78
116,41,11,10,208.76,55,185.1,37
116,42,11,8,175.8,46,154.8,34
116,43,11,12,278.68,73,234.45,53
116,44,11,7,142.25,37,117.74,26
116,45,11,19,40.77,37,33.43,20
116,46,11,6,13.89,13,11.91,10
116,47,11,19,96.79,88,82.48,73
116,48,11,9,53.75,40,45.4,33
116,49,11,11,23.42,18,20.83,15
116,50,11,1,16.33,12,14.13,9
116,51,11,20,109.11,82,93.14,78
116,52,11,20,95.62,72,81.69,70
116,53,6,1,30.62,14,25.82,9
116,54,6,3,11.18,5,9.03,4
116,55,6,16,6.5,3,5.4,2
116,56,11,20,97.49,63,80.74,34
116,57,11,7,124.82,80,104.12,41
116,58,11,12,127.21,82,103.25,61
116,59,11,15,95.85,62,79.89,56
116,60,11,7,218.34,57,193.71,57
117,1,11,5,138.56,82,113.89,49
117,2,11,4,8.41,5,7.46,3
117,3,11,13,121.95,72,107.02,56
117,4,11,18,109.03,65,92.84,58
117,5,11,7,39.32,80,34.61,66
117,6,11,7,25.39,52,20.89,33
117,7,11,4,35.48,72,31.17,64
117,8,11,6,0.33,1,0.27,1
117,9,11,5,7.01,12,6.04,7
117,10,11,3,33.15,56,26.76,34
117,11,11,17,22.14,38,18.32,37
117,12,11,14,7.81,13,7,8
117,13,6,12,56.49,57,46.63,56
117,14,6,3,78.29,79,70.25,59
117,15,6,2,19.9,20,16.74,12
117,16,11,14,34.82,50,28.86,29
117,17,11,18,18.25,26,15.39,22
117,18,11,4,59.76,87,52.09,69
117,19,11,20,64.36,93,54.97,81
117,20,11,2,111.58,66,93,41
117,21,11,19,83.24,33,68.9,26
117,22,11,6,33.9,13,29.14,11
117,23,11,16,198.87,78,176.42,53
117,24,11,17,110.15,43,98.68,31
117,25,11,16,57.25,78,47.37,43
117,26,11,15,6.16,8,5.51,6
117,27,11,12,40.52,55,33.96,29
117,28,11,4,55.82,63,48.55,42
117,29,11,20,61.16,69,51.78,51
117,30,11,3,77.44,87,63.61,59
117,31,11,9,16.99,19,15.02,18
117,32,11,6,11.09,13,8.9,7
117,33,6,15,43.44,29,37.94,19
117,34,6,18,112.24,76,92.76,68
117,35,6,13,116.46,78,94.94,55
117,36,11,9,100.43,97,87.89,55
117,37,11,14,1,1,0.82,1
117,38,11,7,66.82,65,59.08,51
117,39,11,17,10.4,10,8.44,10
117,40,11,2,101.99,40,85.15,21
117,41,11,10,129.16,34,107.57,28
117,42,11,14,50.7,13,44.22,9
117,43,11,3,79.67,21,71.6,20
117,44,11,14,160.76,42,137.38,38
117,45,11,13,13.99,13,11.75,11
117,46,11,3,67.96,62,59.04,35
117,47,11,5,79.48,72,64.92,59
117,48,11,9,17.66,13,14.48,13
117,49,11,9,44.52,34,39.3,19
117,50,11,5,128.61,97,115.51,62
117,51,11,6,104.15,78,86.87,62
117,52,11,6,38.12,29,30.89,28
117,53,6,17,162.5,73,136.51,67
117,54,6,10,98.75,44,81.66,42
117,55,6,8,132.79,60,116.82,46
117,56,11,11,32.88,21,29.24,17
117,57,11,15,36.17,23,30.3,22
117,58,11,5,47.94,31,38.37,26
117,59,11,19,143.43,92,121.59,87
117,60,11,2,283.82,75,250.22,54
118,1,11,5,43.52,26,35.93,22
118,2,11,10,16.69,10,13.96,5
118,3,11,13,115.67,68,98.14,36
118,4,11,10,120.61,71,102.81,56
118,5,11,15,10.67,22,8.95,20
118,6,11,5,8.36,17,7.26,14
118,7,11,5,28.24,58,23.33,41
118,8,11,20,51.16,87,45.85,70
118,9,11,7,14.8,25,12.25,18
118,10,11,1,56.34,95,49.65,80
118,11,11,14,40.61,69,35.39,59
118,12,11,4,56.82,96,50.5,79
118,13,6,20,51.36,52,43.73,41
118,14,6,20,65.4,66,54.29,52
118,15,6,10,38.53,39,32.73,24
118,16,11,1,3.77,5,3.26,4
118,17,11,4,20.45,30,17.45,22
118,18,11,17,3.74,5,3.17,5
118,19,11,10,67.76,98,56.13,75
118,20,11,19,46.15,27,37.9,26
118,21,11,9,141.92,56,115.89,45
118,22,11,16,108.77,43,90.9,36
118,23,11,4,87.57,35,71.35,23
118,24,11,15,118.14,47,104.58,40
118,25,11,13,15.89,22,13.34,18
118,26,11,1,4.96,7,4.41,4
118,27,11,4,69.69,95,60.29,86
118,28,11,3,50.65,57,43.72,48
118,29,11,7,45.16,51,37.97,42
118,30,11,9,73.39,83,64.85,50
118,31,11,8,20.6,23,18,21
118,32,11,10,15.53,18,13.86,10
118,33,6,15,114.93,77,96.56,73
118,34,6,4,126.23,85,111.08,50
118,35,6,20,46.93,32,41.95,25
118,36,11,5,18.76,18,16.7,9
118,37,11,17,35.78,35,29.62,34
118,38,11,12,92.46,89,74.52,66
118,39,11,19,80.67,78,70.5,48
118,40,11,7,149.9,59,128.31,37
118,41,11,19,9.15,2,8,2
118,42,11,15,246.89,65,206.01,54
118,43,11,15,310,82,275.19,62
118,44,11,12,128.03,34,105.88,32
118,45,11,13,93.37,85,75.43,49
118,46,11,9,89.86,82,80.26,74
118,47,11,6,78.44,71,69.05,57
118,48,11,2,126.2,95,103.3,52
118,49,11,6,64.18,48,51.58,30
118,50,11,18,94.19,71,76.45,53
118,51,11,6,22.02,17,18.98,11
118,52,11,3,25.17,19,20.44,13
118,53,6,17,152.47,68,129.74,53
118,54,6,13,95.35,43,80.26,29
118,55,6,10,135.34,61,119.86,46
118,56,11,13,79.73,51,70.13,30
118,57,11,9,115.73,75,104.1,66
118,58,11,5,155.04,100,136.19,100
118,59,11,3,3.15,2,2.68,2
118,60,11,14,317.07,83,255.48,48
119,1,11,14,128.24,76,106.55,69
119,2,11,20,0.86,1,0.74,0
119,3,11,17,71.61,42,59.85,39
119,4,11,10,122.96,73,105.7,62
119,5,11,1,43.71,89,37.17,79
119,6,11,7,36.76,75,30.39,41
119,7,11,9,37.22,76,30.89,76
119,8,11,1,55.39,94,45.74,50
119,9,11,14,53.71,91,47.13,56
119,10,11,6,49.67,84,41.75,76
119,11,11,15,7.06,12,5.98,10
119,12,11,5,23.7,40,21.1,26
119,13,6,20,66.29,67,54.23,38
119,14,6,19,43.36,44,35.31,32
119,15,6,1,93.29,94,82.26,82
119,16,11,8,1.55,2,1.38,1
119,17,11,10,7.18,10,6.07,8
119,18,11,18,3.93,6,3.21,4
119,19,11,1,67.64,98,56.67,94
119,20,11,16,53.61,32,44.06,18
